:family_mmgg:,,,,,,:family_mmgg:
:family_mwbb:,,,,,,:family_mwbb:
:family_mwg:,,,,,,:family_mwg:
:family_mwgb:,,,,,,:family_mwgb:
:family_mwgg:,,,,,,:family_mwgg:
:family_wwb:,,,,,,:family_wwb:
:family_wwbb:,,,,,,:family_wwbb:
:family_wwg:,,,,,,:family_wwg:
:family_wwgb:,,,,,,:family_wwgb:
:family_wwgg:,,,,,,:family_wwgg:
:couple_ww:,,,,,,:couple_ww:
:couple_mm:,,,,,,:couple_mm:
:kiss_ww:,,,,,,:kiss_ww:
:kiss_mm:,,,,,,:kiss_mm:
:asterisk:,,,,,,:asterisk:
:track_next:,,,,,,:track_next:
:track_previous:,,,,,,:track_previous:
:play_pause:,,,,,,:play_pause:
:eye_in_speech_bubble:,,,,,,:eye_in_speech_bubble:
:stopwatch:,,,,,,:stopwatch:
:timer:,,,,,,:timer:
:pause_button:,,,,,,:pause_button:
:stop_button:,,,,,,:stop_button:
:record_button:,,,,,,:record_button:
:umbrella2:,,,,,,:umbrella2:
:snowman2:,,,,,,:snowman2:
:comet:,,,,,,:comet:
:shamrock:,,,,,,:shamrock:
:skull_crossbones:,,,,,,:skull_crossbones:
:radioactive:,,,,,,:radioactive:
:biohazard:,,,,,,:biohazard:
:orthodox_cross:,,,,,,:orthodox_cross:
:star_and_crescent:,,,,,,:star_and_crescent:
:peace:,,,,,,:peace:
:yin_yang:,,,,,,:yin_yang:
:wheel_of_dharma:,,,,,,:wheel_of_dharma:
:frowning2:,,,,,,:frowning2:
:hammer_pick:,,,,,,:hammer_pick:
:crossed_swords:,,,,,,:crossed_swords:
:scales:,,,,,,:scales:
:alembic:,,,,,,:alembic:
:gear:,,,,,,:gear:
:atom:,,,,,,:atom:
:fleur-de-lis:,,,,,,:fleur-de-lis:
:coffin:,,,,,,:coffin:
:urn:,,,,,,:urn:
:thunder_cloud_rain:,,,,,,:thunder_cloud_rain:
:pick:,,,,,,:pick:
:helmet_with_cross:,,,,,,:helmet_with_cross:
:chains:,,,,,,:chains:
:shinto_shrine:,,,,,,:shinto_shrine:
:mountain:,,,,,,:mountain:
:beach_umbrella:,,,,,,:beach_umbrella:
:ferry:,,,,,,:ferry:
:skier:,,,,,,:skier:
:ice_skate:,,,,,,:ice_skate:
:person_bouncing_ball:,,,,,,:person_bouncing_ball:
:star_of_david:,,,,,,:star_of_david:
:heart_exclamation:,,,,,,:heart_exclamation:
:white_sun_small_cloud:,,,,,,:white_sun_small_cloud:
:white_sun_cloud:,,,,,,:white_sun_cloud:
:white_sun_rain_cloud:,,,,,,:white_sun_rain_cloud:
:mouse_three_button:,,,,,,:mouse_three_button:
:upside_down:,,,,,,:upside_down:
:money_mouth:,,,,,,:money_mouth:
:nerd:,,,,,,:nerd:
:hugging:,,,,,,:hugging:
:rolling_eyes:,,,,,,:rolling_eyes:
:thinking:,,,,,,:thinking:
:zipper_mouth:,,,,,,:zipper_mouth:
:thermometer_face:,,,,,,:thermometer_face:
:head_bandage:,,,,,,:head_bandage:
:robot:,,,,,,:robot:
:lion_face:,,,,,,:lion_face:
:unicorn:,,,,,,:unicorn:
:scorpion:,,,,,,:scorpion:
:crab:,,,,,,:crab:
:turkey:,,,,,,:turkey:
:cheese:,,,,,,:cheese:
:hotdog:,,,,,,:hotdog:
:taco:,,,,,,:taco:
:burrito:,,,,,,:burrito:
:popcorn:,,,,,,:popcorn:
:champagne:,,,,,,:champagne:
:bow_and_arrow:,,,,,,:bow_and_arrow:
:amphora:,,,,,,:amphora:
:place_of_worship:,,,,,,:place_of_worship:
:kaaba:,,,,,,:kaaba:
:mosque:,,,,,,:mosque:
:synagogue:,,,,,,:synagogue:
:menorah:,,,,,,:menorah:
:prayer_beads:,,,,,,:prayer_beads:
:cricket_game:,,,,,,:cricket_game:
:volleyball:,,,,,,:volleyball:
:field_hockey:,,,,,,:field_hockey:
:hockey:,,,,,,:hockey:
:ping_pong:,,,,,,:ping_pong:
:badminton:,,,,,,:badminton:
:flag_ax:,,,,,,:flag_ax:
:flag_ta:,,,,,,:flag_ta:
:flag_io:,,,,,,:flag_io:
:flag_bq:,,,,,,:flag_bq:
:flag_cx:,,,,,,:flag_cx:
:flag_cc:,,,,,,:flag_cc:
:flag_gg:,,,,,,:flag_gg:
:flag_im:,,,,,,:flag_im:
:flag_yt:,,,,,,:flag_yt:
:flag_nf:,,,,,,:flag_nf:
:flag_pn:,,,,,,:flag_pn:
:flag_bl:,,,,,,:flag_bl:
:flag_pm:,,,,,,:flag_pm:
:flag_gs:,,,,,,:flag_gs:
:flag_tk:,,,,,,:flag_tk:
:flag_bv:,,,,,,:flag_bv:
:flag_hm:,,,,,,:flag_hm:
:flag_sj:,,,,,,:flag_sj:
:flag_um:,,,,,,:flag_um:
:flag_ic:,,,,,,:flag_ic:
:flag_ea:,,,,,,:flag_ea:
:flag_cp:,,,,,,:flag_cp:
:flag_dg:,,,,,,:flag_dg:
:flag_as:,,,,,,:flag_as:
:flag_aq:,,,,,,:flag_aq:
:flag_vg:,,,,,,:flag_vg:
:flag_ck:,,,,,,:flag_ck:
:flag_cw:,,,,,,:flag_cw:
:flag_eu:,,,,,,:flag_eu:
:flag_gf:,,,,,,:flag_gf:
:flag_tf:,,,,,,:flag_tf:
:flag_gp:,,,,,,:flag_gp:
:flag_mq:,,,,,,:flag_mq:
:flag_mp:,,,,,,:flag_mp:
:flag_re:,,,,,,:flag_re:
:flag_sx:,,,,,,:flag_sx:
:flag_ss:,,,,,,:flag_ss:
:flag_tc:,,,,,,:flag_tc:
:flag_mf:,,,,,,:flag_mf:
:drum:,,,,,,:drum:
:shrimp:,,,,,,:shrimp:
:squid:,,,,,,:squid:
:egg:,,,,,,:egg:
:milk:,,,,,,:milk:
:peanuts:,,,,,,:peanuts:
:kiwi:,,,,,,:kiwi:
:pancakes:,,,,,,:pancakes:
:men_with_bunny_ears_partying:,,,,,,:men_with_bunny_ears_partying:
:women_with_bunny_ears_partying:,,,,,,:women_with_bunny_ears_partying:
:man_golfing:,,,,,,:man_golfing:
:woman_golfing:,,,,,,:woman_golfing:
:men_wrestling:,,,,,,:men_wrestling:
:women_wrestling:,,,,,,:women_wrestling:
:man_juggling:,,,,,,:man_juggling:
:woman_juggling:,,,,,,:woman_juggling:
:man_playing_handball:,,,,,,:man_playing_handball:
:woman_playing_handball:,,,,,,:woman_playing_handball:
:man_playing_water_polo:,,,,,,:man_playing_water_polo:
:woman_playing_water_polo:,,,,,,:woman_playing_water_polo:
:man_cartwheeling:,,,,,,:man_cartwheeling:
:woman_cartwheeling:,,,,,,:woman_cartwheeling:
:man_walking:,,,,,,:man_walking:
:woman_walking:,,,,,,:woman_walking:
:man_mountain_biking:,,,,,,:man_mountain_biking:
:woman_mountain_biking:,,,,,,:woman_mountain_biking:
:man_biking:,,,,,,:man_biking:
:woman_biking:,,,,,,:woman_biking:
:man_rowing_boat:,,,,,,:man_rowing_boat:
:woman_rowing_boat:,,,,,,:woman_rowing_boat:
:man_lifting_weights:,,,,,,:man_lifting_weights:
:woman_lifting_weights:,,,,,,:woman_lifting_weights:
:man_swimming:,,,,,,:man_swimming:
:woman_swimming:,,,,,,:woman_swimming:
:man_surfing:,,,,,,:man_surfing:
:woman_surfing:,,,,,,:woman_surfing:
:man_running:,,,,,,:man_running:
:woman_running:,,,,,,:woman_running:
:man_bouncing_ball:,,,,,,:man_bouncing_ball:
:woman_bouncing_ball:,,,,,,:woman_bouncing_ball:
:man_shrugging:,,,,,,:man_shrugging:
:woman_shrugging:,,,,,,:woman_shrugging:
:man_facepalming:,,,,,,:man_facepalming:
:woman_facepalming:,,,,,,:woman_facepalming:
:man_pouting:,,,,,,:man_pouting:
:woman_pouting:,,,,,,:woman_pouting:
:man_frowning:,,,,,,:man_frowning:
:woman_frowning:,,,,,,:woman_frowning:
:man_raising_hand:,,,,,,:man_raising_hand:
:woman_raising_hand:,,,,,,:woman_raising_hand:
:man_bowing:,,,,,,:man_bowing:
:woman_bowing:,,,,,,:woman_bowing:
:man_gesturing_ok:,,,,,,:man_gesturing_ok:
:woman_gesturing_ok:,,,,,,:woman_gesturing_ok:
:man_gesturing_no:,,,,,,:man_gesturing_no:
:woman_gesturing_no:,,,,,,:woman_gesturing_no:
:man_getting_haircut:,,,,,,:man_getting_haircut:
:woman_getting_haircut:,,,,,,:woman_getting_haircut:
:man_getting_face_massage:,,,,,,:man_getting_face_massage:
:woman_getting_face_massage:,,,,,,:woman_getting_face_massage:
:man_tipping_hand:,,,,,,:man_tipping_hand:
:woman_tipping_hand:,,,,,,:woman_tipping_hand:
:blond-haired_man:,,,,,,:blond-haired_man:
:blond-haired_woman:,,,,,,:blond-haired_woman:
:man_wearing_turban:,,,,,,:man_wearing_turban:
:woman_wearing_turban:,,,,,,:woman_wearing_turban:
:man_guard:,,,,,,:man_guard:
:woman_guard:,,,,,,:woman_guard:
:man_detective:,,,,,,:man_detective:
:woman_detective:,,,,,,:woman_detective:
:man_construction_worker:,,,,,,:man_construction_worker:
:woman_construction_worker:,,,,,,:woman_construction_worker:
:man_police_officer:,,,,,,:man_police_officer:
:woman_police_officer:,,,,,,:woman_police_officer:
:man_technologist:,,,,,,:man_technologist:
:woman_technologist:,,,,,,:woman_technologist:
:man_teacher:,,,,,,:man_teacher:
:woman_teacher:,,,,,,:woman_teacher:
:man_student:,,,,,,:man_student:
:woman_student:,,,,,,:woman_student:
:man_singer:,,,,,,:man_singer:
:woman_singer:,,,,,,:woman_singer:
:man_scientist:,,,,,,:man_scientist:
:woman_scientist:,,,,,,:woman_scientist:
:man_office_worker:,,,,,,:man_office_worker:
:woman_office_worker:,,,,,,:woman_office_worker:
:man_mechanic:,,,,,,:man_mechanic:
:woman_mechanic:,,,,,,:woman_mechanic:
:man_health_worker:,,,,,,:man_health_worker:
:woman_health_worker:,,,,,,:woman_health_worker:
:man_factory_worker:,,,,,,:man_factory_worker:
:woman_factory_worker:,,,,,,:woman_factory_worker:
:man_cook:,,,,,,:man_cook:
:woman_cook:,,,,,,:woman_cook:
:man_farmer:,,,,,,:man_farmer:
:woman_farmer:,,,,,,:woman_farmer:
:family_man_boy:,,,,,,:family_man_boy:
:family_man_boy_boy:,,,,,,:family_man_boy_boy:
:family_man_girl:,,,,,,:family_man_girl:
:family_man_girl_boy:,,,,,,:family_man_girl_boy:
:family_woman_boy:,,,,,,:family_woman_boy:
:family_woman_boy_boy:,,,,,,:family_woman_boy_boy:
:family_woman_girl:,,,,,,:family_woman_girl:
:family_woman_girl_boy:,,,,,,:family_woman_girl_boy:
:family_woman_girl_girl:,,,,,,:family_woman_girl_girl:
:man_judge:,,,,,,:man_judge:
:woman_judge:,,,,,,:woman_judge:
:man_pilot:,,,,,,:man_pilot:
:woman_pilot:,,,,,,:woman_pilot:
:man_artist:,,,,,,:man_artist:
:woman_artist:,,,,,,:woman_artist:
:man_astronaut:,,,,,,:man_astronaut:
:woman_astronaut:,,,,,,:woman_astronaut:
:man_firefighter:,,,,,,:man_firefighter:
:woman_firefighter:,,,,,,:woman_firefighter:
:family_man_girl_girl:,,,,,,:family_man_girl_girl:
:family_man_woman_boy:,,,,,,:family_man_woman_boy:
:couple_with_heart_woman_man:,,,,,,:couple_with_heart_woman_man:
:kiss_woman_man:,,,,,,:kiss_woman_man:
:third_place_medal:,,,,,,:third_place_medal:
:second_place_medal:,,,,,,:second_place_medal:
:first_place_medal:,,,,,,:first_place_medal:
:fencer:,,,,,,:fencer:
:goal_net:,,,,,,:goal_net:
:handball:,,,,,,:handball:
:water_polo:,,,,,,:water_polo:
:karate_uniform:,,,,,,:karate_uniform:
:boxing_gloves:,,,,,,:boxing_gloves:
:wrestlers:,,,,,,:wrestlers:
:juggling:,,,,,,:juggling:
:cartwheel:,,,,,,:cartwheel:
:kayak:,,,,,,:kayak:
:motorbike:,,,,,,:motorbike:
:shopping_trolley:,,,,,,:shopping_trolley:
:stop_sign:,,,,,,:stop_sign:
:cn:,,,,,,:cn:
:de:,,,,,,:de:
:es:,,,,,,:es:
:fr:,,,,,,:fr:
:gb:,,,,,,:gb:
:clinking_glass:,,,,,,:clinking_glass:
:whisky:,,,,,,:whisky:
:it:,,,,,,:it:
:jp:,,,,,,:jp:
:kr:,,,,,,:kr:
:us:,,,,,,:us:
:ru:,,,,,,:ru:
:stuffed_pita:,,,,,,:stuffed_pita:
:paella:,,,,,,:paella:
:green_salad:,,,,,,:green_salad:
:baguette_bread:,,,,,,:baguette_bread:
:city_sunrise:,,,,,,:city_sunrise:
:wilted_flower:,,,,,,:wilted_flower:
:rhinoceros:,,,,,,:rhinoceros:
:fox_face:,,,,,,:fox_face:
:pudding:,,,,,,:pudding:
:hand_with_index_and_middle_finger_crossed:,,,,,,:hand_with_index_and_middle_finger_crossed:
:shaking_hands:,,,,,,:shaking_hands:
:left_fist:,,,,,,:left_fist:
:right_fist:,,,,,,:right_fist:
:back_of_hand:,,,,,,:back_of_hand:
:call_me_hand:,,,,,,:call_me_hand:
:male_dancer:,,,,,,:male_dancer:
:expecting_woman:,,,,,,:expecting_woman:
:face_palm:,,,,,,:face_palm:
:shrug:,,,,,,:shrug:
:mother_christmas:,,,,,,:mother_christmas:
:sneeze:,,,,,,:sneeze:
:liar:,,,,,,:liar:
:drool:,,,,,,:drool:
:rolling_on_the_floor_laughing:,,,,,,:rolling_on_the_floor_laughing:
:sick:,,,,,,:sick:
:clown_face:,,,,,,:clown_face:
:runner:,,,,,,:runner:
:surfer:,,,,,,:surfer:
:swimmer:,,,,,,:swimmer:
:face_with_cowboy_hat:,,,,,,:face_with_cowboy_hat:
:paw_prints:,,,,,,:paw_prints:
:+1:,,,,,,:+1:
:-1:,,,,,,:-1:
:cop:,,,,,,:cop:
:dancers:,,,,,,:dancers:
:person_with_blond_hair:,,,,,,:person_with_blond_hair:
:man_with_gua_pi_mao:,,,,,,:man_with_gua_pi_mao:
:man_with_turban:,,,,,,:man_with_turban:
:grandma:,,,,,,:grandma:
:skeleton:,,,,,,:skeleton:
:information_desk_person:,,,,,,:information_desk_person:
:guardsman:,,,,,,:guardsman:
:massage:,,,,,,:massage:
:haircut:,,,,,,:haircut:
:memo:,,,,,,:memo:
:email:,,,,,,:email:
:shit:,,,,,,:shit:
:flame:,,,,,,:flame:
:satisfied:,,,,,,:satisfied:
:no_good:,,,,,,:no_good:
:ok_woman:,,,,,,:ok_woman:
:bow:,,,,,,:bow:
:raising_hand:,,,,,,:raising_hand:
:person_with_pouting_face:,,,,,,:person_with_pouting_face:
:walking:,,,,,,:walking:
:sign_of_the_horns:,,,,,,:sign_of_the_horns:
:rowboat:,,,,,,:rowboat:
:bicyclist:,,,,,,:bicyclist:
:mountain_bicyclist:,,,,,,:mountain_bicyclist:
:af:,,,,,,:af:
:al:,,,,,,:al:
:dz:,,,,,,:dz:
:ad:,,,,,,:ad:
:ao:,,,,,,:ao:
:ag:,,,,,,:ag:
:ar:,,,,,,:ar:
:am:,,,,,,:am:
:au:,,,,,,:au:
:at:,,,,,,:at:
:az:,,,,,,:az:
:bs:,,,,,,:bs:
:bh:,,,,,,:bh:
:bd:,,,,,,:bd:
:bb:,,,,,,:bb:
:by:,,,,,,:by:
:be:,,,,,,:be:
:bz:,,,,,,:bz:
:bj:,,,,,,:bj:
:bt:,,,,,,:bt:
:bo:,,,,,,:bo:
:ba:,,,,,,:ba:
:bw:,,,,,,:bw:
:br:,,,,,,:br:
:bn:,,,,,,:bn:
:bg:,,,,,,:bg:
:bf:,,,,,,:bf:
:bi:,,,,,,:bi:
:kh:,,,,,,:kh:
:cm:,,,,,,:cm:
:ca:,,,,,,:ca:
:cv:,,,,,,:cv:
:cf:,,,,,,:cf:
:td:,,,,,,:td:
:chile:,,,,,,:chile:
:co:,,,,,,:co:
:km:,,,,,,:km:
:cr:,,,,,,:cr:
:ci:,,,,,,:ci:
:hr:,,,,,,:hr:
:cu:,,,,,,:cu:
:cy:,,,,,,:cy:
:cz:,,,,,,:cz:
:congo:,,,,,,:congo:
:dk:,,,,,,:dk:
:dj:,,,,,,:dj:
:dm:,,,,,,:dm:
:do:,,,,,,:do:
:tl:,,,,,,:tl:
:ec:,,,,,,:ec:
:eg:,,,,,,:eg:
:sv:,,,,,,:sv:
:gq:,,,,,,:gq:
:er:,,,,,,:er:
:ee:,,,,,,:ee:
:et:,,,,,,:et:
:fj:,,,,,,:fj:
:fi:,,,,,,:fi:
:ga:,,,,,,:ga:
:gm:,,,,,,:gm:
:ge:,,,,,,:ge:
:gh:,,,,,,:gh:
:gr:,,,,,,:gr:
:gd:,,,,,,:gd:
:gt:,,,,,,:gt:
:gn:,,,,,,:gn:
:gw:,,,,,,:gw:
:gy:,,,,,,:gy:
:ht:,,,,,,:ht:
:hn:,,,,,,:hn:
:hu:,,,,,,:hu:
:is:,,,,,,:is:
:in:,,,,,,:in:
:indonesia:,,,,,,:indonesia:
:ir:,,,,,,:ir:
:iq:,,,,,,:iq:
:ie:,,,,,,:ie:
:il:,,,,,,:il:
:jm:,,,,,,:jm:
:jo:,,,,,,:jo:
:kz:,,,,,,:kz:
:ke:,,,,,,:ke:
:ki:,,,,,,:ki:
:xk:,,,,,,:xk:
:kw:,,,,,,:kw:
:kg:,,,,,,:kg:
:la:,,,,,,:la:
:lv:,,,,,,:lv:
:lb:,,,,,,:lb:
:ls:,,,,,,:ls:
:lr:,,,,,,:lr:
:ly:,,,,,,:ly:
:li:,,,,,,:li:
:lt:,,,,,,:lt:
:lu:,,,,,,:lu:
:mk:,,,,,,:mk:
:mg:,,,,,,:mg:
:mw:,,,,,,:mw:
:my:,,,,,,:my:
:mv:,,,,,,:mv:
:ml:,,,,,,:ml:
:mt:,,,,,,:mt:
:mh:,,,,,,:mh:
:mr:,,,,,,:mr:
:mu:,,,,,,:mu:
:mx:,,,,,,:mx:
:fm:,,,,,,:fm:
:md:,,,,,,:md:
:mc:,,,,,,:mc:
:mn:,,,,,,:mn:
:me:,,,,,,:me:
:ma:,,,,,,:ma:
:mz:,,,,,,:mz:
:mm:,,,,,,:mm:
:na:,,,,,,:na:
:nr:,,,,,,:nr:
:np:,,,,,,:np:
:nl:,,,,,,:nl:
:nz:,,,,,,:nz:
:ni:,,,,,,:ni:
:ne:,,,,,,:ne:
:nigeria:,,,,,,:nigeria:
:kp:,,,,,,:kp:
:no:,,,,,,:no:
:om:,,,,,,:om:
:pk:,,,,,,:pk:
:pw:,,,,,,:pw:
:pa:,,,,,,:pa:
:pg:,,,,,,:pg:
:py:,,,,,,:py:
:pe:,,,,,,:pe:
:ph:,,,,,,:ph:
:pl:,,,,,,:pl:
:pt:,,,,,,:pt:
:qa:,,,,,,:qa:
:tw:,,,,,,:tw:
:cg:,,,,,,:cg:
:ro:,,,,,,:ro:
:rw:,,,,,,:rw:
:kn:,,,,,,:kn:
:lc:,,,,,,:lc:
:vc:,,,,,,:vc:
:ws:,,,,,,:ws:
:sm:,,,,,,:sm:
:st:,,,,,,:st:
:saudiarabia:,,,,,,:saudiarabia:
:sn:,,,,,,:sn:
:rs:,,,,,,:rs:
:sc:,,,,,,:sc:
:sl:,,,,,,:sl:
:sg:,,,,,,:sg:
:sk:,,,,,,:sk:
:si:,,,,,,:si:
:sb:,,,,,,:sb:
:so:,,,,,,:so:
:za:,,,,,,:za:
:lk:,,,,,,:lk:
:sd:,,,,,,:sd:
:sr:,,,,,,:sr:
:sz:,,,,,,:sz:
:se:,,,,,,:se:
:ch:,,,,,,:ch:
:sy:,,,,,,:sy:
:tj:,,,,,,:tj:
:tz:,,,,,,:tz:
:th:,,,,,,:th:
:tg:,,,,,,:tg:
:to:,,,,,,:to:
:tt:,,,,,,:tt:
:tn:,,,,,,:tn:
:tr:,,,,,,:tr:
:turkmenistan:,,,,,,:turkmenistan:
:tuvalu:,,,,,,:tuvalu:
:ug:,,,,,,:ug:
:ua:,,,,,,:ua:
:ae:,,,,,,:ae:
:uy:,,,,,,:uy:
:uz:,,,,,,:uz:
:vu:,,,,,,:vu:
:va:,,,,,,:va:
:ve:,,,,,,:ve:
:vn:,,,,,,:vn:
:eh:,,,,,,:eh:
:ye:,,,,,,:ye:
:zm:,,,,,,:zm:
:zw:,,,,,,:zw:
:pr:,,,,,,:pr:
:ky:,,,,,,:ky:
:bm:,,,,,,:bm:
:pf:,,,,,,:pf:
:ps:,,,,,,:ps:
:nc:,,,,,,:nc:
:sh:,,,,,,:sh:
:aw:,,,,,,:aw:
:vi:,,,,,,:vi:
:hk:,,,,,,:hk:
:ac:,,,,,,:ac:
:ms:,,,,,,:ms:
:gu:,,,,,,:gu:
:gl:,,,,,,:gl:
:nu:,,,,,,:nu:
:wf:,,,,,,:wf:
:mo:,,,,,,:mo:
:fo:,,,,,,:fo:
:fk:,,,,,,:fk:
:je:,,,,,,:je:
:ai:,,,,,,:ai:
:gi:,,,,,,:gi:
:admission_tickets:,,,,,,:admission_tickets:
:sports_medal:,,,,,,:sports_medal:
:lifter:,,,,,,:lifter:
:golfer:,,,,,,:golfer:
:racing_motorcycle:,,,,,,:racing_motorcycle:
:racing_car:,,,,,,:racing_car:
:cloud_with_rain:,,,,,,:cloud_with_rain:
:cloud_with_snow:,,,,,,:cloud_with_snow:
:cloud_with_lightning:,,,,,,:cloud_with_lightning:
:cloud_with_tornado:,,,,,,:cloud_with_tornado:
:studio_microphone:,,,,,,:studio_microphone:
:waving_white_flag:,,,,,,:waving_white_flag:
:waving_black_flag:,,,,,,:waving_black_flag:
:film_projector:,,,,,,:film_projector:
:latin_cross:,,,,,,:latin_cross:
:dove_of_peace:,,,,,,:dove_of_peace:
:mantlepiece_clock:,,,,,,:mantlepiece_clock:
:linked_paperclips:,,,,,,:linked_paperclips:
:lower_left_ballpoint_pen:,,,,,,:lower_left_ballpoint_pen:
:lower_left_fountain_pen:,,,,,,:lower_left_fountain_pen:
:lower_left_paintbrush:,,,,,,:lower_left_paintbrush:
:lower_left_crayon:,,,,,,:lower_left_crayon:
:desktop_computer:,,,,,,:desktop_computer:
:frame_with_picture:,,,,,,:frame_with_picture:
:card_index_dividers:,,,,,,:card_index_dividers:
:card_file_box:,,,,,,:card_file_box:
:spiral_note_pad:,,,,,,:spiral_note_pad:
:spiral_calendar_pad:,,,,,,:spiral_calendar_pad:
:old_key:,,,,,,:old_key:
:rolled_up_newspaper:,,,,,,:rolled_up_newspaper:
:dagger_knife:,,,,,,:dagger_knife:
:speaking_head_in_silhouette:,,,,,,:speaking_head_in_silhouette:
:left_speech_bubble:,,,,,,:left_speech_bubble:
:right_anger_bubble:,,,,,,:right_anger_bubble:
:ballot_box_with_ballot:,,,,,,:ballot_box_with_ballot:
:world_map:,,,,,,:world_map:
:hammer_and_wrench:,,,,,,:hammer_and_wrench:
:oil_drum:,,,,,,:oil_drum:
:fork_and_knife_with_plate:,,,,,,:fork_and_knife_with_plate:
:spy:,,,,,,:spy:
:raised_hand_with_fingers_splayed:,,,,,,:raised_hand_with_fingers_splayed:
:reversed_hand_with_middle_finger_extended:,,,,,,:reversed_hand_with_middle_finger_extended:
:raised_hand_with_part_between_middle_and_ring_fingers:,,,,,,:raised_hand_with_part_between_middle_and_ring_fingers:
:slightly_frowning_face:,,,,,,:slightly_frowning_face:
:slightly_smiling_face:,,,,,,:slightly_smiling_face:
:snow_capped_mountain:,,,,,,:snow_capped_mountain:
:beach_with_umbrella:,,,,,,:beach_with_umbrella:
:building_construction:,,,,,,:building_construction:
:house_buildings:,,,,,,:house_buildings:
:derelict_house_building:,,,,,,:derelict_house_building:
:desert_island:,,,,,,:desert_island:
:national_park:,,,,,,:national_park:
:couch_and_lamp:,,,,,,:couch_and_lamp:
:bellhop_bell:,,,,,,:bellhop_bell:
:railroad_track:,,,,,,:railroad_track:
:small_airplane:,,,,,,:small_airplane:
:passenger_ship:,,,,,,:passenger_ship:
:gay_pride_flag:,,,,,,:gay_pride_flag:
:couple_with_heart_ww:,,,,,,:couple_with_heart_ww:
:couple_with_heart_mm:,,,,,,:couple_with_heart_mm:
:couplekiss_ww:,,,,,,:couplekiss_ww:
:couplekiss_mm:,,,,,,:couplekiss_mm:
:keycap_asterisk:,,,,,,:keycap_asterisk:
:next_track:,,,,,,:next_track:
:previous_track:,,,,,,:previous_track:
:timer_clock:,,,,,,:timer_clock:
:double_vertical_bar:,,,,,,:double_vertical_bar:
:skull_and_crossbones:,,,,,,:skull_and_crossbones:
:radioactive_sign:,,,,,,:radioactive_sign:
:biohazard_sign:,,,,,,:biohazard_sign:
:peace_symbol:,,,,,,:peace_symbol:
:white_frowning_face:,,,,,,:white_frowning_face:
:hammer_and_pick:,,,,,,:hammer_and_pick:
:atom_symbol:,,,,,,:atom_symbol:
:funeral_urn:,,,,,,:funeral_urn:
:thunder_cloud_and_rain:,,,,,,:thunder_cloud_and_rain:
:helmet_with_white_cross:,,,,,,:helmet_with_white_cross:
:umbrella_on_ground:,,,,,,:umbrella_on_ground:
:basketball_player:,,,,,,:basketball_player:
:heavy_heart_exclamation_mark_ornament:,,,,,,:heavy_heart_exclamation_mark_ornament:
:white_sun_with_small_cloud:,,,,,,:white_sun_with_small_cloud:
:white_sun_behind_cloud:,,,,,,:white_sun_behind_cloud:
:white_sun_behind_cloud_with_rain:,,,,,,:white_sun_behind_cloud_with_rain:
:three_button_mouse:,,,,,,:three_button_mouse:
:upside_down_face:,,,,,,:upside_down_face:
:money_mouth_face:,,,,,,:money_mouth_face:
:nerd_face:,,,,,,:nerd_face:
:hugging_face:,,,,,,:hugging_face:
:face_with_rolling_eyes:,,,,,,:face_with_rolling_eyes:
:thinking_face:,,,,,,:thinking_face:
:zipper_mouth_face:,,,,,,:zipper_mouth_face:
:face_with_thermometer:,,,,,,:face_with_thermometer:
:face_with_head_bandage:,,,,,,:face_with_head_bandage:
:robot_face:,,,,,,:robot_face:
:lion:,,,,,,:lion:
:unicorn_face:,,,,,,:unicorn_face:
:cheese_wedge:,,,,,,:cheese_wedge:
:hot_dog:,,,,,,:hot_dog:
:bottle_with_popping_cork:,,,,,,:bottle_with_popping_cork:
:archery:,,,,,,:archery:
:worship_symbol:,,,,,,:worship_symbol:
:cricket_bat_ball:,,,,,,:cricket_bat_ball:
:table_tennis:,,,,,,:table_tennis:
:ax:,,,,,,:ax:
:ta:,,,,,,:ta:
:io:,,,,,,:io:
:bq:,,,,,,:bq:
:cx:,,,,,,:cx:
:cc:,,,,,,:cc:
:gg:,,,,,,:gg:
:im:,,,,,,:im:
:yt:,,,,,,:yt:
:nf:,,,,,,:nf:
:pn:,,,,,,:pn:
:bl:,,,,,,:bl:
:pm:,,,,,,:pm:
:gs:,,,,,,:gs:
:tk:,,,,,,:tk:
:bv:,,,,,,:bv:
:hm:,,,,,,:hm:
:sj:,,,,,,:sj:
:um:,,,,,,:um:
:ic:,,,,,,:ic:
:ea:,,,,,,:ea:
:cp:,,,,,,:cp:
:dg:,,,,,,:dg:
:as:,,,,,,:as:
:aq:,,,,,,:aq:
:vg:,,,,,,:vg:
:ck:,,,,,,:ck:
:cw:,,,,,,:cw:
:eu:,,,,,,:eu:
:gf:,,,,,,:gf:
:tf:,,,,,,:tf:
:gp:,,,,,,:gp:
:mq:,,,,,,:mq:
:mp:,,,,,,:mp:
:re:,,,,,,:re:
:sx:,,,,,,:sx:
:ss:,,,,,,:ss:
:tc:,,,,,,:tc:
:mf:,,,,,,:mf:
:drum_with_drumsticks:,,,,,,:drum_with_drumsticks:
:glass_of_milk:,,,,,,:glass_of_milk:
:shelled_peanut:,,,,,,:shelled_peanut:
:kiwifruit:,,,,,,:kiwifruit:
:fencing:,,,,,,:fencing:
:wrestling:,,,,,,:wrestling:
:juggler:,,,,,,:juggler:
:flan:,,,,,,:flan:
:facepalm:,,,,,,:facepalm:
:thumbup:,,,,,,:thumbup:
